product_name,current_price,original_price,percent_discount,product_link,brand_name
OnePlus Ace 2V,0,0,0,https://cellphones.com.vn/oneplus-ace-2v.html,hang-sap-ve
OPPO Reno9 Pro,0,0,0,https://cellphones.com.vn/oppo-reno-9-pro.html,hang-sap-ve
Xiaomi 14 Ultra,0,0,0,https://cellphones.com.vn/xiaomi-14-ultra.html,hang-sap-ve
realme GT 5,0,0,0,https://cellphones.com.vn/realme-gt-5.html,hang-sap-ve
Meizu 20 Pro,0,0,0,https://cellphones.com.vn/meizu-20-pro.html,hang-sap-ve
Xiaomi Redmi Note 13 Turbo,0,0,0,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-turbo.html,hang-sap-ve
OPPO Find X 7,0,0,0,https://cellphones.com.vn/oppo-find-x7.html,hang-sap-ve
TECNO Camon 20 Pro 5G,0,0,0,https://cellphones.com.vn/tecno-camon-20-pro-5g.html,hang-sap-ve
Samsung Galaxy A24,0,0,0,https://cellphones.com.vn/samsung-galaxy-a24.html,hang-sap-ve
Samsung Galaxy A55,0,0,0,https://cellphones.com.vn/samsung-galaxy-a55.html,hang-sap-ve
Xiaomi 14,0,0,0,https://cellphones.com.vn/xiaomi-14.html,hang-sap-ve
Google Pixel 6,0,0,0,https://cellphones.com.vn/google-pixel-6.html,hang-sap-ve
OPPO A79,0,0,0,https://cellphones.com.vn/oppo-a79.html,hang-sap-ve
OnePlus V Fold,0,0,0,https://cellphones.com.vn/oneplus-v-fold.html,hang-sap-ve
